latitude,longitude,Distance_y,Rating_y,Review Count,Categories_y,Price_y
40.740634,-74.005976,1363,3,3627,"Bakery, Dessert Shop, Restaurant",3
40.739918,-74.006515,724,2,1867,Roof Deck,1
40.742153,-74.005687,800,4,1066,New American Restaurant,2
40.742011,-74.004939,700,5,312,"Fast Food Restaurant, Taco Restaurant, Seafood Restaurant",2
40.733577,-74.001636,1158,5,4292,"Fast Food Restaurant, Latin American Restaurant, Taco Restaurant",1
40.739131,-73.991811,1434,4,5776,"French Restaurant, New American Restaurant",1
40.744672,-74.002336,1445,3,5978,Golf Course,4
40.740692,-74.006904,1345,1,776,"Beer Bar, Deli, Sandwich Spot",3
40.739255,-74.0071,998,1,3990,"Mediterranean Restaurant, Bar",4
40.733061,-73.998777,1268,3,3818,French Restaurant,1
40.744983,-74.002785,361,3,5117,Stationery Store,5
40.741956,-74.00498,1087,1,6336,"Bakery, French Restaurant, Sandwich Spot",1
40.738122,-73.991204,86,3,2652,Seafood Restaurant,3
40.736592,-73.99193,179,4,5996,"Salad Restaurant, Vegan and Vegetarian Restaurant",1
40.741317,-74.006658,219,2,6052,"Bakery, Restaurant",4
40.73669,-74.006213,46,1,572,"Clothing Store, Fashion Accessories Store, Shoe Store",1
40.739844,-74.007255,423,4,6135,Dining and Drinking,2
40.732989,-73.997464,620,5,6642,"Night Club, American Restaurant, Steakhouse",1
40.739054,-73.990673,1138,2,3447,"Pizzeria, American Restaurant, Tapas Restaurant",3
40.741236,-74.007659,267,3,5403,Thai Restaurant,2
40.732704,-73.998021,484,1,5187,Car Dealership,2
40.734449,-73.993374,1085,5,6010,"Café, Coffee Shop, Restaurant",5
40.712635,-73.962228,282,4,3089,"American Restaurant, Steakhouse",1
40.712458,-73.962788,1591,1,827,"Wine Bar, Tapas Restaurant",4
40.711848,-73.963419,1584,3,4274,"African Restaurant, American Restaurant, French Restaurant",3
40.713514,-73.961651,1320,4,4041,Bar,3
40.71357,-73.963573,323,4,501,Pub,1
40.711522,-73.96153,867,1,4729,Mexican Restaurant,5
40.711852,-73.961281,1332,4,3775,Bicycle Store,5
40.712412,-73.960517,925,4,5816,Thai Restaurant,3
40.712256,-73.964308,1217,1,2631,"Bakery, Restaurant",1
40.71115,-73.961297,521,3,5928,Bar,2
40.711763,-73.964594,683,5,3912,"Fried Chicken Joint, American Restaurant, Southern Food Restaurant",4
40.714811,-73.961526,146,3,315,"Bakery, Café, Restaurant",4
40.714408,-73.960463,872,3,1678,"Cocktail Bar, Fast Food Restaurant",1
40.710455,-73.963103,1517,1,2920,Szechuan Restaurant,5
40.714147,-73.960148,1029,1,4827,"Mediterranean Restaurant, New American Restaurant",1
40.714115,-73.965384,824,5,4346,"Sushi Restaurant, Udon Restaurant, Noodle Restaurant",3
40.71362,-73.959691,1113,1,4844,New American Restaurant,4
40.714165,-73.965516,1348,3,4093,Sporting Goods Retail,3
40.709899,-73.962515,290,1,3649,"Cocktail Bar, Chinese Restaurant, Tapas Restaurant",2
40.709959,-73.963477,378,2,4149,Steakhouse,5
40.710621,-73.964943,1461,3,5438,"Music Venue, Dining and Drinking, Bar",2
40.71305,-73.95884,429,4,5996,"Deli, American Restaurant, Meat and Seafood Store",4
40.710051,-73.964091,114,1,5230,"Cuban Restaurant, South American Restaurant, Spanish Restaurant",1
40.713777,-73.965894,1153,3,3220,"Brasserie, Italian Restaurant, New American Restaurant",4
40.711047,-73.965134,706,5,2161,"Café, Coffee Shop, American Restaurant",1
40.712413,-73.966496,228,3,1227,"Night Club, Lounge",4
40.715622,-73.963478,680,3,3871,"Bar, Scandinavian Restaurant",5
40.710655,-73.965686,1159,5,2639,"Fashion Accessories Store, Jewelry Store",2
40.711349,-73.965931,1385,2,4724,"Diner, American Restaurant",5
40.710708,-73.965732,499,3,3707,"Vietnamese Restaurant, Cocktail Bar",3
40.714393,-73.959022,799,1,3898,"Mediterranean Restaurant, New American Restaurant",3
40.712846,-73.958395,803,1,992,"Bakery, Restaurant",4
40.710585,-73.960272,1119,5,3530,Coffee Shop,5
40.715971,-73.962531,1389,3,4961,Park,3
40.710567,-73.958918,600,4,710,"Movie Theater, Restaurant",5
40.715872,-73.962178,514,5,4061,"Bistro, New American Restaurant, Tapas Restaurant",1
40.711643,-73.957815,446,4,79,Dive Bar,5
40.716073,-73.964761,243,4,3633,"Italian Restaurant, Pizzeria",2
40.716154,-73.96376,335,1,2877,"Café, Coffee Shop, Restaurant",4
40.715612,-73.959811,1193,3,4269,"Coffee Shop, Ice Cream Parlor, Italian Restaurant",3
40.715006,-73.958304,1167,3,5024,Computers and Electronics Retail,3
40.713147,-73.957228,566,4,5839,Pizzeria,2
40.716698,-73.961555,1592,2,1674,"Wine Bar, Burger Joint, American Restaurant",3
40.715873,-73.959168,1035,1,614,"Beer Garden, Eastern European Restaurant, German Restaurant",1
40.714812,-73.967506,1265,4,5076,"Salad Restaurant, Vegan and Vegetarian Restaurant",3
40.711459,-73.957818,318,4,826,Park,5
40.716206,-73.959791,109,4,6220,"Burger Joint, Hot Dog Joint, Fast Food Restaurant",5
40.710879,-73.967397,1563,1,1956,Grocery Store,2
40.716815,-73.961211,861,4,3369,"Italian Restaurant, Pizzeria",3
40.710042,-73.958374,152,5,761,Grocery Store,2
40.697405,-73.997022,87,2,4631,"Bagel Shop, Restaurant",4
40.700093,-73.995339,1348,3,5400,Playground,5
40.698716,-73.994412,41,1,950,Landmarks and Outdoors,3
40.696312,-73.99759,1543,2,5977,Coffee Shop,1
40.695924,-73.997967,1107,3,391,Playground,1
40.700028,-73.993766,678,5,1095,Garden,4
40.701063,-73.995377,78,4,6784,Gastropub,3
40.698431,-73.993005,494,3,3052,Park,5
40.700426,-73.995003,1562,2,697,"Coffee Shop, Italian Restaurant, Mexican Restaurant",1
40.695162,-73.996235,1020,4,2363,Playground,5
40.702953,-73.99327,889,2,1184,"Wine Bar, Italian Restaurant",2
40.697201,-73.992651,661,5,5466,Park,4
40.701417,-73.994256,91,2,3026,Sushi Restaurant,5
40.694822,-73.994869,1359,1,1744,Dog Park,5
40.695147,-73.994795,1350,4,6199,"Deli, Sandwich Spot",2
40.699805,-73.992055,1571,5,1116,Bakery,5
40.694724,-73.994517,1294,3,2396,Italian Restaurant,5
40.702592,-73.994652,1268,3,2105,Bookstore,2
40.693643,-73.998575,148,4,5073,Ice Cream Parlor,4
40.702597,-73.994166,90,2,3159,Italian Restaurant,2
40.694438,-74.001049,502,2,636,Coffee Shop,5
40.702788,-73.993394,1275,2,1397,Soccer Field,5
40.694835,-73.992383,92,4,3087,Pizzeria,1
40.703042,-73.993971,77,5,3570,History Museum,3
40.703091,-73.996155,223,1,6573,"Burger Joint, American Restaurant, Fast Food Restaurant",3
40.69567,-73.991413,70,3,2855,Playground,4
40.702688,-73.993128,1501,4,3821,Library,5
40.694754,-73.993384,414,1,5083,"Cocktail Bar, Mexican Restaurant",2
40.703775,-73.994786,565,3,497,"Sandwich Spot, Vietnamese Restaurant",2
40.69418,-73.992706,432,4,2522,New American Restaurant,4
40.703787,-73.99435,984,1,1243,"Chinese Restaurant, Dumpling Restaurant",4
40.693179,-73.993801,885,2,3437,Scenic Lookout,5
40.703197,-73.992232,88,2,3919,Coffee Shop,4
40.704161,-73.994495,200,5,5527,"Café, Dining and Drinking",3
40.702737,-73.991298,1387,5,1405,Landmarks and Outdoors,1
40.694008,-74.002996,71,2,1275,"Sandwich Spot, Vietnamese Restaurant",2
40.70364,-73.991813,833,5,1766,"Cocktail Bar, Seafood Restaurant",3
40.69388,-73.991822,439,3,3305,Club House,5
40.692911,-74.001687,738,5,5959,Grocery Store,4
40.703503,-73.990891,467,2,6475,"Pizzeria, Italian Restaurant",4
40.692557,-74.000844,502,5,4131,State or Provincial Park,1
40.703156,-73.99175,1473,5,6966,Playground,4
40.701925,-73.989433,382,2,296,Amusement Park,3
40.693459,-73.991457,717,1,5809,"Burger Joint, Comfort Food Restaurant, New American Restaurant",3
40.703391,-73.991062,1222,4,5416,"Organic Grocery, Health Food Store",4
40.692345,-73.998698,71,2,4100,"Bakery, Restaurant",3
40.702759,-73.990513,968,4,2040,Playground,2
40.70359,-73.99168,754,3,5046,"Bar, Brewery",5
40.692984,-73.991045,1081,5,6545,"Bar, Italian Restaurant, Mediterranean Restaurant",3
40.706234,-73.99699,1289,4,1298,"Farmers Market, Grocery Store",5
40.685255,-73.977831,1301,5,5818,Monument,5
40.685956,-73.977815,725,3,2311,Restaurant,2
40.686607,-73.977665,689,2,6851,Music Venue,4
40.686499,-73.977661,535,1,2178,Indie Movie Theater,1
40.687014,-73.978554,1534,1,4469,Music Venue,2
40.687278,-73.978782,574,2,611,Bookstore,1
40.687069,-73.978512,227,2,4456,"Music Venue, Theater",5
40.687188,-73.976118,1134,3,1963,"Lounge, Wine Bar, Italian Restaurant",4
40.682641,-73.976813,628,4,5529,Grocery Store,2
40.684945,-73.981308,964,4,438,"Burger Joint, American Restaurant, Fast Food Restaurant",5
40.686204,-73.97464,1159,1,2614,Coffee Shop,4
40.687582,-73.979492,86,1,6983,Bookstore,3
40.682681,-73.975332,561,1,2280,"Bakery, Coffee Shop, Sandwich Spot",4
40.686227,-73.973769,342,3,1533,Stadium,4
40.682336,-73.980116,1514,4,4167,"Dining and Drinking, Cocktail Bar",2
40.688305,-73.978691,670,3,3426,"Beer Bar, Beer Garden, Restaurant",4
40.681495,-73.977335,868,2,196,"Music Venue, Theater",4
40.686124,-73.97359,742,5,40,"Taco Restaurant, Vietnamese Restaurant",4
40.686056,-73.982093,1383,4,1933,"Café, Coffee Shop, Sandwich Spot",4
40.681587,-73.979912,107,1,4997,Vintage and Thrift Store,2
40.686028,-73.97315,761,4,5597,Sporting Goods Retail,5
40.681495,-73.977335,625,1,2875,Italian Restaurant,1
40.689047,-73.979156,404,2,4936,"Bar, Restaurant",3
40.686088,-73.972934,1496,4,3933,Cocktail Bar,4
40.680934,-73.976136,1360,4,1635,"Beer Store, Liquor Store",5
40.68073,-73.975692,1457,5,1965,"Beer Store, Liquor Store",3
40.684606,-73.983868,1288,5,63,Cocktail Bar,4
40.680888,-73.975829,770,2,3073,Japanese Restaurant,2
40.686181,-73.98345,362,4,6767,Bicycle Store,3
40.680138,-73.977675,914,5,5637,"Bakery, American Restaurant, French Restaurant",5
40.68957,-73.975774,637,3,4290,"Wine Bar, Mediterranean Restaurant, Middle Eastern Restaurant",4
40.680976,-73.974567,1020,5,1378,Wine Bar,5
40.680921,-73.974609,1383,3,6660,Café,4
40.680921,-73.974818,618,5,1464,Tiki Bar,4
40.68957,-73.975774,866,1,2308,"Sandwich Spot, Bagel Shop, Deli",2
40.688292,-73.98314,1569,5,2973,"Wine Bar, French Restaurant",1
40.689725,-73.980012,1526,4,3979,Korean Restaurant,1
40.686962,-73.984484,1318,4,1083,Coffee Shop,5
40.687845,-73.983733,434,5,230,Middle Eastern Restaurant,4
40.688498,-73.983497,1527,4,5627,Hotel Bar,1
40.689422,-73.973239,1345,4,2865,"Café, Coffee Shop, Restaurant",1
40.689858,-73.973081,1337,1,4434,"Cocktail Bar, Japanese Restaurant",2
40.687845,-73.983733,616,5,4912,"Farmers Market, Fruit and Vegetable Store, Grocery Store",5
40.689367,-73.97328,1076,2,1959,New American Restaurant,2
40.690159,-73.981904,355,2,708,New American Restaurant,3
40.685522,-73.985911,66,5,5571,"Bakery, Diner, American Restaurant",3
40.686437,-73.985291,723,4,2325,"Diner, French Restaurant, Italian Restaurant",1
40.679968,-73.973961,1022,2,1070,Café,2
40.689488,-73.972389,1312,3,3424,Persian Restaurant,1
40.687767,-73.970644,315,4,4593,"Cocktail Bar, Israeli Restaurant, Mediterranean Restaurant",2
40.69811,-73.970959,244,1,1242,"Mediterranean Restaurant, Tapas Restaurant",3
40.698563,-73.980182,1272,2,1511,Brewery,5
40.69811,-73.970959,656,5,4151,Farm,4
40.697381,-73.972021,55,3,1350,"Bagel Shop, Bakery, Restaurant",2
40.698158,-73.971179,1528,3,2853,Coffee Shop,1
40.697448,-73.96753,509,2,1103,Coffee Shop,4
40.696792,-73.967854,913,3,4751,"Pizzeria, Italian Restaurant",1
40.696201,-73.967787,390,1,369,"Liquor Store, Wine Store",1
40.698576,-73.977696,1358,3,898,"Bakery, Vegan and Vegetarian Restaurant",4
40.698765,-73.978663,595,1,3097,"Wine Bar, Restaurant, Winery",4
40.69877,-73.978489,1085,5,3811,Grocery Store,3
40.69877,-73.978489,1485,3,2033,Burger Joint,4
40.69877,-73.978489,870,2,1168,Pizzeria,2
40.693345,-73.971733,984,2,5770,"Arts and Entertainment, Bar",5
40.693288,-73.970412,195,3,4059,Deli,5
40.699803,-73.980187,785,3,3558,"Wine Bar, Italian Restaurant, Mediterranean Restaurant",1
40.699803,-73.980187,939,5,1306,"Bar, Distillery, Restaurant",5
40.693063,-73.972202,66,3,6146,"Cocktail Bar, Whisky Bar, Coffee Shop",4
40.693358,-73.969247,70,3,3775,Real Estate Agency,5
40.698563,-73.980182,235,4,2396,Bar,3
40.693255,-73.969069,1154,5,188,Park,5
40.697508,-73.977305,615,5,1593,"Pub, American Restaurant",1
40.693008,-73.96823,1273,3,6014,"Picnic Area, Playground",1
40.693464,-73.967288,1545,1,2013,Thai Restaurant,5
40.702738,-73.981305,850,4,2552,Gourmet Store,2
40.691738,-73.971322,455,3,6175,"French Restaurant, New American Restaurant, Vegan and Vegetarian Restaurant",1
40.693803,-73.964728,1025,4,4428,"Wine Bar, Restaurant",2
40.693672,-73.965595,1480,1,5066,"Café, Pie Shop, Restaurant",3
40.691796,-73.971193,1387,4,6342,"Liquor Store, Wine Store",1
40.693255,-73.965055,1048,2,3046,Sandwich Spot,2
40.691786,-73.975555,561,3,2174,Grocery Store,2
40.693165,-73.966404,693,1,1048,"Picnic Area, Playground",3
40.694013,-73.962947,1275,2,6508,Cambodian Restaurant,5
40.704967,-73.966644,1038,1,3372,Sushi Restaurant,4
40.705534,-73.965618,815,3,526,Playground,2
40.708071,-73.969513,1348,4,6344,Coffee Shop,2
40.707713,-73.966794,592,3,5640,Harbor or Marina,3
40.704811,-73.961573,1382,4,1279,Bakery,1
40.685565,-74.002182,357,2,5297,Public and Social Service,1
40.685565,-74.002182,1547,3,4735,"Dive Bar, Restaurant",2
40.684716,-74.003675,1361,1,6602,Mexican Restaurant,2
40.684048,-74.002471,420,1,2592,Retail,4
40.686981,-73.999664,1200,2,208,"Burger Joint, Italian Restaurant, Sandwich Spot",3
40.683975,-73.999197,63,5,975,"Burger Joint, Deli, American Restaurant",3
40.683262,-73.999648,776,4,6928,"Ice Cream Parlor, Diner",5
40.683694,-74.005554,975,3,3910,"Bakery, Restaurant",1
40.683487,-73.999308,1121,4,395,Garden Center,4
40.683584,-73.999499,1519,3,2885,"Bar, Modern European Restaurant, Steakhouse",5
40.68184,-74.000377,1014,5,6205,Thai Restaurant,3
40.684362,-73.996857,871,1,6392,Pizzeria,4
40.681666,-74.00085,1179,3,49,"Café, Bakery",3
40.68135,-74.004294,450,1,2970,"Café, Coffee Shop, Restaurant",3
40.683252,-73.998034,20,4,4138,"Concert Hall, Music School",4
40.681303,-74.004282,1073,5,6261,Library,1
40.689662,-73.998243,365,4,138,"Music Venue, Beer Bar, American Restaurant",4
40.687734,-73.995768,918,2,1699,Park,2
40.683696,-73.995566,1148,1,4622,Tapas Restaurant,5
40.684096,-73.994753,44,1,5047,"Bakery, Deli, French Restaurant",2
40.682729,-73.99544,879,5,5531,"Fruit and Vegetable Store, Grocery Store",5
40.690147,-73.996256,772,1,6178,Gaming Cafe,5
40.690202,-73.996214,784,4,4868,Sushi Restaurant,5
40.681677,-73.996489,350,5,1577,"Café, Italian Restaurant",2
40.686079,-73.993903,654,2,3479,"Breakfast Spot, Comfort Food Restaurant",1
40.685829,-73.994472,821,1,5175,"Wine Bar, Tapas Restaurant",5
40.682842,-73.99527,997,5,6199,Ethiopian Restaurant,3
40.681239,-73.996734,818,5,4329,Coffee Shop,4
40.690308,-73.996306,715,3,4243,"Bistro, Coffee Shop, American Restaurant",5
40.684479,-73.99455,1264,2,5797,"Cocktail Bar, Gastropub, American Restaurant",5
40.690626,-73.996493,25,5,1744,Toy Store,5
40.692557,-74.000844,1463,5,5877,"Cocktail Bar, American Restaurant",2
40.690915,-73.995763,658,4,3142,Playground,2
40.69115,-73.997037,654,3,4883,"Japanese Restaurant, New American Restaurant",1
40.691249,-73.99739,1224,5,1045,"Cocktail Bar, American Restaurant",4
40.687535,-73.993187,1363,2,390,"Pizzeria, Italian Restaurant",5
40.691452,-73.997834,182,5,453,Fish Market,2
40.690334,-73.995347,1186,1,6890,"Dive Bar, Karaoke Bar, American Restaurant",5
40.681072,-74.008808,192,4,5019,"Cocktail Bar, Lounge, Restaurant",1
40.686922,-73.993904,162,4,5532,"Arts and Entertainment, Cocktail Bar, Lounge",1
40.680858,-73.99685,726,4,2712,"Beer Bar, Cocktail Bar, Restaurant",1
40.692911,-74.001687,896,3,391,Italian Restaurant,5
40.678955,-74.005366,1435,3,4360,"Pizzeria, Italian Restaurant",4
40.692345,-73.998698,1461,2,3460,"Deli, Sandwich Spot",1
40.690669,-73.994924,1008,4,3497,Playground,4
40.68135,-73.994601,1402,3,6318,Middle Eastern Restaurant,4
40.687975,-73.992855,202,1,4571,Playground,1
40.688775,-73.993192,773,4,1028,"Bagel Shop, Deli",2
40.68302,-73.99266,1176,2,4398,"Bakery, Café",5
40.690812,-73.995584,1444,5,6009,"Cocktail Bar, Tapas Restaurant",5
40.678958,-73.983429,1533,5,3555,"Sports Bar, Restaurant",1
40.679692,-73.982193,742,3,4804,"Swimming Pool, Swim School",4
40.67941,-73.982662,853,4,6557,"Bar, Brewery, Burger Joint",1
40.678632,-73.983504,101,1,2175,"Karaoke Bar, BBQ Joint, Korean Restaurant",3
40.678647,-73.982981,804,5,4882,Brewery,1
40.678582,-73.983371,744,3,5405,"Bar, Restaurant",3
40.678144,-73.983615,325,2,3912,Music Venue,1
40.679117,-73.981517,710,5,390,Bar,4
40.678538,-73.986989,1356,5,1482,Ethiopian Restaurant,1
40.678457,-73.982014,748,2,3897,"Cocktail Bar, Social Club",2
40.682389,-73.986137,138,3,1608,Taco Restaurant,1
40.682166,-73.98639,849,4,2294,Sports and Recreation,3
40.67752,-73.984769,1007,5,4844,"Music Venue, Bar, Vegan and Vegetarian Restaurant",4
40.677592,-73.984117,859,4,3166,"Bar, Brewery, Restaurant",4
40.677471,-73.982586,1005,5,439,"BBQ Joint, American Restaurant",4
40.677478,-73.986337,53,5,525,Pizzeria,3
40.676834,-73.986224,772,4,5860,Mexican Restaurant,3
40.681587,-73.979912,334,4,6068,"Eastern European Restaurant, Modern European Restaurant, Polish Restaurant",4
40.676668,-73.984386,1467,3,3353,Sporting Goods Retail,4
40.676836,-73.981981,477,5,233,Sushi Restaurant,3
40.682336,-73.980116,138,4,2873,"Caribbean Restaurant, South American Restaurant",1
40.677874,-73.979636,862,2,4815,"Beer Bar, Beer Garden, Restaurant",1
40.676283,-73.986639,393,3,4446,"Gastropub, Vietnamese Restaurant",2
40.678161,-73.978993,617,3,6739,"Cocktail Bar, Restaurant",3
40.684606,-73.983868,389,4,5783,"Bar, Bistro, Colombian Restaurant",5
40.676884,-73.980383,411,3,5441,Japanese Restaurant,5
40.680138,-73.977675,797,5,1028,"Cocktail Bar, American Restaurant, Tapas Restaurant",2
40.675728,-73.981253,363,4,6606,"Wine Bar, Mediterranean Restaurant, Middle Eastern Restaurant",1
40.684945,-73.981308,141,1,1581,Gift Store,3
40.676084,-73.980046,1496,5,3252,Coffee Shop,5
40.685522,-73.985911,23,5,3452,"Music Venue, Karaoke Bar, American Restaurant",5
40.681495,-73.977335,450,3,4989,"Diner, French Restaurant, Italian Restaurant",5
40.675293,-73.981411,402,2,5157,"Taco Restaurant, Vietnamese Restaurant",3
40.680842,-73.991484,568,1,5718,Italian Restaurant,4
40.675142,-73.981012,1505,5,2210,"Wine Bar, Dining and Drinking",5
40.675197,-73.980971,319,2,6087,Korean Restaurant,1
40.681495,-73.977335,1326,1,6124,Pizzeria,5
40.674356,-73.984165,353,2,1165,"Bar, Restaurant",3
40.674812,-73.981261,643,1,4866,Arts and Crafts Store,5
40.674932,-73.988766,1289,4,561,"Pub, Restaurant",3
40.674922,-73.981178,240,1,4428,Grocery Store,1
40.685704,-73.981163,430,2,3704,Dive Bar,2
40.682641,-73.976813,1318,1,1388,"Asian Restaurant, Indian Restaurant",4
40.680934,-73.976136,381,5,1006,"Burger Joint, American Restaurant, Fast Food Restaurant",1
40.686056,-73.982093,869,5,3068,"Beer Store, Liquor Store",4
40.673817,-73.982182,1257,1,4583,Vintage and Thrift Store,3
40.686437,-73.985291,709,3,6107,"Coffee Shop, Restaurant",3
40.680888,-73.975829,1383,1,4982,Café,2
40.685829,-73.988496,337,2,1601,Bicycle Store,1
40.68073,-73.975692,380,3,2885,"Bar, Hot Dog Joint, American Restaurant",1
40.789495,-73.943041,556,4,4179,Cocktail Bar,2
40.790957,-73.9469,695,3,4430,Thai Restaurant,5
40.79116,-73.939302,907,4,6551,"Beer Bar, New American Restaurant",3
40.792279,-73.945902,264,2,1774,"Latin American Restaurant, Burrito Restaurant, Tex-Mex Restaurant",2
40.789841,-73.948256,1451,4,3129,"Cocktail Bar, Tapas Restaurant",3
40.792993,-73.945448,84,5,5864,"Café, Coffee Shop, Restaurant",5
40.792688,-73.940715,41,2,1753,"Beer Bar, American Restaurant",1
40.793553,-73.940661,1484,5,2373,"Latin American Restaurant, Mexican Restaurant",4
40.792098,-73.938507,353,3,6267,Steakhouse,4
40.784527,-73.947134,48,2,3937,Deli,5
40.787272,-73.95148,1469,2,2956,"Café, Coffee Shop, Restaurant",2
