station_index,poi_name,latitude,longitude,address,distance,category,popularity
472,The Moonlight Mile,40.732225,-73.95779,200 Franklin St,239,"Whisky Bar, Cocktail Bar",
472,Dandelion Wine,40.731624,-73.958072,153 Franklin St,257,"Liquor Store, Wine Store",
472,Temkin’s,40.730503,-73.95362,155 Greenpoint Ave,250,"Carpet and Flooring Contractor, Bar",
472,Karczma,40.729977,-73.955127,136 Greenpoint Ave,254,"Eastern European Restaurant, Polish Restaurant",
472,Oxomoco,40.729752,-73.955468,128 Greenpoint Ave,262,Tex-Mex Restaurant,
472,Eastern District,40.734829,-73.955227,1053 Manhattan Ave,264,"Cheese Store, Gourmet Store, Grocery Store",
472,Bakeri,40.734443,-73.95757,105 Freeman St,299,"Bakery, Café, Sandwich Spot",
472,Black Rabbit,40.730098,-73.95666,91 Greenpoint Ave,281,Dive Bar,
472,Leroy's,40.733502,-73.95845,195 Franklin St,305,American Restaurant,
472,Threes @ Franklin + Kent,40.730278,-73.957977,113 Franklin St,305,"Beer Bar, Brewery",
472,Maman,40.730436,-73.958114,80 Kent St,330,"Bakery, Café, Coffee Shop",
472,Lobster Joint,40.735363,-73.955422,1073 Manhattan Ave,343,"American Restaurant, Seafood Restaurant",
472,Cafe Alula,40.734644,-73.958102,252 Franklin St,368,"Café, Lebanese Restaurant",
472,Broken Land,40.729531,-73.957686,105 Franklin St,374,Cocktail Bar,
472,Kettl,40.72968,-73.958181,70 Greenpoint Ave,386,"Tea Room, Japanese Restaurant",
472,Achilles Heel,40.733148,-73.959572,180 West St,397,"Cocktail Bar, Gastropub, American Restaurant",
472,Naked Dog,40.731323,-73.95924,47 Java St,387,Italian Restaurant,
472,Paulie Gee's,40.729615,-73.958562,60 Greenpoint Ave,402,Pizzeria,
472,Eagle Trading Co.,40.734968,-73.958114,258 Franklin St,395,"Café, American Restaurant, Sandwich Spot",
472,Word,40.729059,-73.957188,126 Franklin St,413,Bookstore,
472,Paulie Gee's Slice Shop,40.728365,-73.957184,110 Franklin St,470,"Pizzeria, Italian Restaurant",
472,Ovenly,40.729805,-73.95953,31 Greenpoint Ave,474,"Bakery, Coffee Shop, Restaurant",
472,Saint Vitus,40.736827,-73.955173,1120 Manhattan Ave,487,"Concert Hall, Music Venue, Bar",
472,El Pingüino,40.729798,-73.959792,25 Greenpoint Ave,483,"Bar, Spanish Restaurant",
472,Taqueria Ramirez,40.727878,-73.956967,94 Franklin St,519,Taco Restaurant,
472,Transmitter Park,40.729988,-73.96076,Greenpoint Ave,543,Playground,
472,Lingo,40.729853,-73.95975,27 Greenpoint Ave,479,Dining and Drinking,
472,Rhythm Zero,40.730222,-73.96007,32 Kent St,472,Coffee Shop,
472,Yoseka Stationery,40.728538,-73.958521,62 West St,539,Office Supply Store,
472,Hana Makgeolli,40.736494,-73.951492,201 Dupont St,535,Brewery,
472,Greenpoint Waterfront,40.731487,-73.961167,Greenpoint Ave,528,"Nature Preserve, Park, Scenic Lookout, Sporting Goods Retail",
472,Greenpoint Beer and Ale Co,40.737689,-73.955206,1150 Manhattan Ave,594,"Bar, Brewery, Restaurant",
472,Newtown Barge Park,40.736603,-73.957479,,561,Playground,
472,Glasserie,40.737718,-73.956124,95 Commercial St,591,"Mediterranean Restaurant, New American Restaurant",
472,21 Greenpoint,40.729849,-73.959925,21 Greenpoint Ave,496,"Burger Joint, American Restaurant, Seafood Restaurant",
472,29Rooms,40.732505,-73.961425,15 Huron St,531,Art Gallery,
472,Espresso Paloma,40.727351,-73.952494,117 Meserole Ave,607,"Coffee Shop, Restaurant",
473,Plowshares Coffee Roasters,40.813723,-73.955647,1351 Amsterdam Ave,69,Coffee Shop,
473,Oasis Jimma Juice Bar,40.81503,-73.959284,3163 Broadway,292,Juice Bar,
473,El Porton,40.814534,-73.959658,3151 Broadway,267,"Bar, Latin American Restaurant, Tex-Mex Restaurant",
473,Pisticci,40.814141,-73.960211,125 La Salle St,328,Italian Restaurant,
473,Chapati House NYC,40.814534,-73.959658,3153 Broadway,263,Indian Restaurant,
473,La Salle Dumpling Room,40.81404,-73.959945,3141 Broadway,283,"Cantonese Restaurant, Dumpling Restaurant",
473,Morningside Playground,40.809991,-73.955896,West 110th to West 123rd Streets,369,Playground,
473,The Expat,40.815383,-73.960216,64 Tiemann Pl,383,Gastropub,
473,Maison Harlem,40.812375,-73.951527,341 Saint Nicholas Ave,422,French Restaurant,
473,Columbia University - Prentis Hall,40.816648,-73.959346,632 W 125th St,432,Education,
473,Sakura Park,40.813286,-73.961884,500 Riverside Dr,477,Park,
473,Clay,40.809505,-73.953866,553 Manhattan Ave,489,"Bar, New American Restaurant",
473,Dear Mama Coffee,40.817048,-73.958531,611 W 129th St,510,"Coffee Shop, Pizzeria, Sandwich Spot",
473,Joe Coffee Company,40.809988,-73.962063,550 W 120th St,595,"Café, Coffee Shop, Restaurant",
473,Sugar Monk,40.808859,-73.951786,2292 Frederick Douglass Blvd,633,"Night Club, Cocktail Bar, Restaurant",
473,Apollo Theater,40.810036,-73.95002,253 W 125th St,655,"Music Venue, Theater",
473,Dinosaur Bar-B-Que,40.818064,-73.960932,700 W 125th St,639,"BBQ Joint, American Restaurant",
473,Scholars' Lion,40.808815,-73.961492,Columbia University,660,Monument,
473,West Harlem Piers Park,40.819085,-73.961103,Hudson River,715,Park,
473,The Curl,40.808868,-73.961538,2880 Broadway,660,Monument,
473,Hudson River Greenway Bike Path,40.819202,-73.960757,W 110TH St,749,Bike Trail,
473,Baylander (IX-514),40.818814,-73.961136,,730,Bar,
473,Nous Espresso Grad School Cafe,40.807427,-73.960914,1150 Amsterdam Ave,746,Café,
473,Vinatería,40.806638,-73.954062,2211 Frederick Douglass Blvd,804,"American Restaurant, Italian Restaurant, Spanish Restaurant",
473,Alma Mater,40.807991,-73.962029,W 116th St,793,Public Art,
473,St Nick's Dog Run,40.817947,-73.949118,St Nicholas Ter,803,Dog Park,
473,Arts and Crafts Beer Parlor,40.806561,-73.960968,1135 Amsterdam Ave,837,"Beer Bar, Pub, Wine Bar",
473,Artist & Craftsman Supply,40.809599,-73.948316,2108 7th Ave,838,Arts and Crafts Store,
473,Chinelos II,40.820202,-73.953666,530 W 136th St,792,"Deli, Mexican Restaurant",
473,American Legion,40.813942,-73.946761,248 W 132nd St,815,Organization,
473,Riverside Park 119th Street Tennis Courts,40.811349,-73.965658,119TH St,812,Tennis Court,
473,Morningside Park - 116th St Playground,40.80615,-73.958197,Morningside Ave,812,Playground,
473,Bus Stop Restaurant,40.820429,-73.955293,3341 Broadway,766,"Diner, American Restaurant",
473,La Maison d'Art,40.814282,-73.946834,259 W 132nd St,818,Hotel,
473,Tropical Grill & Restaurant,40.810337,-73.946988,2145 Adam Clayton Powell Jr Blvd,840,"Caribbean Restaurant, Latin American Restaurant, Spanish Restaurant",
473,La Diagonal,40.806175,-73.953213,185 Saint Nicholas Ave,865,"Cocktail Bar, Mexican Restaurant",
473,"Levain Bakery – Harlem, NYC",40.805043,-73.955181,2167 Frederick Douglass Blvd,947,"Bakery, Restaurant",
473,Shake Shack,40.807983,-73.964346,2957 Broadway,875,"Burger Joint, American Restaurant, Fast Food Restaurant",
473,Abyssinia Ethiopian Restaurant,40.816032,-73.946026,268 W 135th St,934,Ethiopian Restaurant,
473,Renaissance Harlem,40.813367,-73.944699,2245 Adam Clayton Powell Jr Blvd,965,"American Restaurant, French Restaurant, Seafood Restaurant",
473,The Winery,40.804513,-73.954811,257 W 116th St,1008,"Beer Store, Liquor Store, Wine Store",
473,Harlem Hops,40.814393,-73.944695,2268 Adam Clayton Powell Jr Blvd,1012,"Beer Bar, American Restaurant",
473,Pret A Manger,40.807817,-73.964471,2955 Broadway,909,Fast Food Restaurant,
473,Columbia University Greenmarket New York,40.807067,-73.964267,2926 Broadway,952,Farmers Market,
473,Silvana,40.804379,-73.955767,300 W 116th St,979,"Coffee Shop, Middle Eastern Restaurant",
473,Dunkin',40.821203,-73.954623,3369 Broadway,880,Bagel Shop,
473,Duane Reade,40.821806,-73.954253,3387 Broadway,953,Drugstore,
473,610 W 135th,40.811144,-73.967268,610 W 135th St,945,Landmarks and Outdoors,
473,Women's Health Protective Association Fountain,40.808911,-73.965957,Riverside Drive,946,Sculpture Garden,
474,Glou,40.662827,-73.953938,406 Rogers Ave,410,"Wine Bar, Pizzeria, Tapas Restaurant",
474,Bonsai Museum,40.669494,-73.962566,990 Washington Ave,430,Museum,
474,Joe & Sal's Pizza,40.669327,-73.958766,842 Franklin Ave,415,Pizzeria,
474,Branch Office,40.66867,-73.953116,225 Rogers Ave,441,"Cocktail Bar, Greek Restaurant",
474,Union Street Pub,40.669886,-73.958003,829 Franklin Ave,461,"Beer Bar, Restaurant",
474,Agi's Counter,40.67009,-73.958447,818 Franklin Ave,478,Café,
474,Discovery Garden,40.669384,-73.962649,Washington Ave,520,Garden,
474,Sal Restaurant,40.670253,-73.958409,810 Franklin Ave,508,American Restaurant,
474,Fragrance Garden,40.667888,-73.962155,,516,Garden,
474,Drink PLG,40.662071,-73.962017,492 Flatbush Ave,575,"Liquor Store, Wine Store",
474,De Hot Pot,40.661412,-73.960466,1127 Washington Ave,590,Caribbean Restaurant,
474,Anyone Comics,40.668834,-73.951029,1216 Union St,599,"Bookstore, Comic Book Store",
474,Shakespeare Garden,40.669494,-73.962566,990 Washington Ave,624,Garden,
474,Hamlet Coffee Company,40.660956,-73.953386,465 Rogers Ave,623,"Coffee Shop, Restaurant",
474,Union Market,40.670674,-73.954763,656 Lincoln Pl,589,Grocery Store,
474,Brooklyn Botanic Garden,40.666325,-73.96208,990 Washington Avenue,662,Botanical Garden,
474,Amy Thai Bistro,40.660766,-73.960441,545 Flatbush Ave,643,Thai Restaurant,
474,Mo’s Original,40.661228,-73.953266,453 Rogers Ave,581,"Ramen Restaurant, Pizzeria",
474,Ix Restaurant,40.660956,-73.961407,43 Lincoln Rd,665,"Café, Coffee Shop, South American Restaurant",
474,Prospect Park Carousel,40.663683,-73.964216,454 Flatbush Ave,655,Amusement Park,
474,Cherry Esplanade,40.668574,-73.96471,990 Washington Ave,708,Landmarks and Outdoors,
474,Bar Bayeux,40.661988,-73.951072,1066 Nostrand Ave,654,"Arts and Entertainment, Cocktail Bar, Restaurant",
474,Slow Loris,40.660269,-73.960901,556 Flatbush Ave,691,"Japanese Restaurant, Korean Restaurant",
474,Barboncino Pizza & Bar,40.672061,-73.957302,781 Franklin Ave,699,"Italian Restaurant, Pizzeria, Bar",
474,PLG Coffee House and Tavern,40.660096,-73.953266,499 Rogers Ave,712,"Café, Coffee Shop, Sandwich Spot",
474,Lincoln Market,40.660889,-73.961884,33 Lincoln Rd,689,Grocery Store,
474,Prospect Park Zoo,40.665025,-73.964399,450 Flatbush Ave,687,Zoo,
474,Empanada City,40.661679,-73.950537,363 Lincoln Rd,718,"Empanada Restaurant, Puerto Rican Restaurant, Spanish Restaurant",
474,Bagel Pub,40.672226,-73.957177,775 Franklin Ave,725,"Bagel Shop, Restaurant, Coffee Shop",
474,Dr Ronald McNair Park,40.670963,-73.962056,202 Eastern Pkwy,699,Park,
474,Villager,40.6718,-73.960998,841 Classon Ave,759,Coffee Shop,
474,Franklin Park,40.672373,-73.95775,618 Saint Johns Pl,724,"Lounge, Burger Joint",
474,Silver Rice,40.659744,-73.960358,575A Flatbush Ave,741,"Dessert Shop, Sushi Restaurant, Soup Spot",
474,The Owl Music Parlor,40.660096,-73.953266,497 Rogers Ave,708,"Music Venue, Bar",
474,Brooklyn Museum,40.67091,-73.9635,200 Eastern Pkwy,795,Art Museum,
474,Lincoln Road Playground,40.660952,-73.963543,20 Lincoln Rd,770,Playground,
474,Allan's Bakery,40.660607,-73.950321,1109 Nostrand Ave,787,"Bakery, Deli",
474,Colina Cuervo,40.671336,-73.950166,759 Nostrand Ave,822,"Café, Breakfast Spot",
474,Little Mo Wine & Spirits,40.660284,-73.950309,1125 Nostrand Ave,822,Liquor Store,
474,Grace Reformed Church,40.661659,-73.957293,1800 Bedford Ave,435,Church,
474,Midwood Flats,40.659747,-73.960271,577 Flatbush Ave,758,"Cocktail Bar, Gastropub, American Restaurant",
474,Winner on Franklin,40.673045,-73.956816,747 Franklin Ave,801,"Café, Coffee Shop, Wine Bar",
474,Brooklyn Museum Gift Shop,40.671297,-73.963682,200 Eastern Pkwy,838,"Restaurant, Gift Store",
474,Chavela's,40.673466,-73.957181,736 Franklin Ave,840,Mexican Restaurant,
474,Altar,40.673564,-73.957534,645 Sterling Pl,843,"Bar, Restaurant",
474,Ras Plant Based,40.673372,-73.956655,739 Franklin Ave,848,"Ethiopian Restaurant, Vegan and Vegetarian Restaurant",
474,Trinidad Golden Palace Restaurant,40.671813,-73.95049,788 Nostrand Ave,867,Chinese Restaurant,
474,Little Zelda,40.673789,-73.957194,728 Franklin Ave,882,"Café, Coffee Shop, Fast Food Restaurant",
474,Camillo,40.659626,-73.950719,1146 Nostrand Ave,872,"Pizzeria, Italian Restaurant, Mediterranean Restaurant",
474,Two Saints,40.671389,-73.950212,753 Nostrand Ave,849,"Bar, American Restaurant",
475,Milk & Hops Chelsea,40.744672,-74.002336,166 9th Ave,98,"Beer Bar, Deli, Sandwich Spot",
475,La Bergamote,40.744983,-74.002785,177 9th Ave,106,"Bakery, French Restaurant, Sandwich Spot",
475,Shukette,40.747423,-74.000349,230 9th Ave,217,Middle Eastern Restaurant,
475,Sullivan Street Bakery,40.747313,-74.000432,236 9th Ave,234,"Bakery, American Restaurant",
475,Intelligentsia Coffee,40.745952,-74.004876,180 10th Ave,284,"Coffee Shop, Restaurant",
475,Cookshop,40.745501,-74.005557,156 10th Ave,306,"French Restaurant, New American Restaurant",
475,Joyce Theater,40.742719,-74.000731,175 8th Ave,320,"Concert Hall, Music Venue, Theater",
475,The Orchard Townhouse,40.748368,-74.003312,242 10th Ave,340,Dining and Drinking,
475,Brooklyn Bagel & Coffee Company,40.746151,-73.997547,286 8th Ave,366,"Bagel Shop, American Restaurant",
475,Tao Downtown,40.742471,-74.003909,92 9th Ave,363,"Lounge, Chinese Restaurant",
475,Lisson Gallery,40.748344,-74.004185,504 W 24th St,375,Art Gallery,
475,Gagosian Gallery 21,40.746824,-74.006527,522 W 21st St,415,Art Gallery,
475,Chelsea Skin and Laser,40.742496,-73.999019,245 W 19th St,419,Dermatologist,
475,David Zwirner Gallery,40.745842,-74.006925,525 W 19th St,430,Art Gallery,
475,Buddakan,40.742177,-74.004684,75 9th Ave,436,Chinese Restaurant,
475,High Line 10th Ave Amphitheatre,40.744002,-74.007114,,443,Scenic Lookout,
475,The Pace Gallery Manhattan,40.749456,-74.004972,510 W 25th St,442,Art Gallery,
475,Avenues: The World School,40.749393,-74.003309,259 10th Ave,431,Private School,
475,Eyebeam Art & Technology Center,40.747025,-74.007059,540 W 21st St,460,Art Gallery,
475,David Zwirner Gallery,40.74675,-74.007267,537 W 20th St,468,Art Gallery,
475,Lobster Place,40.741956,-74.00498,75 9th Ave,465,Seafood Restaurant,
475,Artichoke Basille's Pizza,40.744072,-74.006549,114 10th Ave,429,"Italian Restaurant, Pizzeria",
475,"Hauser & Wirth, 22nd Street",40.747784,-74.006914,548 W 22nd St,478,Art Gallery,
475,Los Tacos No. 1,40.742011,-74.004939,75 9th Ave,493,"Fast Food Restaurant, Latin American Restaurant, Taco Restaurant",
475,Los Mariscos,40.742153,-74.005687,409 W 15th St,509,"Fast Food Restaurant, Taco Restaurant, Seafood Restaurant",
475,Starbucks,40.741623,-74.005316,61 9th Ave,500,Coffee Shop,
475,Terremoto Coffee,40.740868,-74.003321,328 W 15th St,528,"Coffee Shop, Restaurant",
475,Beer Run NYC,40.74199,-73.997776,203 W 19th St,543,"Beer Bar, Restaurant",
475,Momoya,40.74262,-73.996447,185 7th Ave,548,Sushi Restaurant,
475,Artists and Fleas at Chelsea Market,40.743025,-74.007337,88 10th Ave,542,Flea Market,
475,Gagosian Gallery,40.749485,-74.00589,555 W 24th St,561,Art Gallery,
475,The Grey Dog,40.740614,-74.000778,242 W 16th St,554,"Café, New American Restaurant, Sandwich Spot",
475,Mel's,40.743329,-74.008048,85 10th Ave,553,Pizzeria,
475,Xi'an Famous Foods,40.740154,-74.001808,96 8th Ave,591,"Burger Joint, Chinese Restaurant",
475,Fabrique,40.740397,-74.004788,348 W 14th St,589,"Bakery, Restaurant",
475,Sleep No More,40.75062,-74.003838,530 W 27th St,595,Hotel,
475,Gadfly Bar,40.740159,-74.001634,258 W 15th St,596,"Lounge, Cocktail Bar",
475,Chelsea Piers Field House,40.748283,-74.008419,62 Chelsea Piers,608,Recreation Center,
475,The McKittrick Hotel,40.750728,-74.003843,530 W 27th St,629,Hotel,
475,Asics,40.741317,-74.006658,420 W 14th St,594,"Clothing Store, Fashion Accessories Store, Shoe Store",
475,Variety Coffee Roasters,40.745153,-73.994538,261 7th Ave,621,"Coffee Shop, Restaurant",
475,Chelsea Piers Waterside Park,40.749442,-74.007461,12 Avenue A,636,Park,
475,Soho House 6th Floor Bar,40.740526,-74.005972,29 9th Ave,635,Bar,
475,Golf Club at Chelsea Piers,40.745555,-74.009534,59 Chelsea Piers,640,Golf Course,
475,Soho House Rooftop,40.740634,-74.005976,29 9th Ave,652,Roof Deck,
475,Kobrick Coffee Co,40.740378,-74.005485,24 9th Ave,653,"Cocktail Bar, Coffee Shop, Fast Food Restaurant",
475,Bluestone Lane Chelsea Piers Café,40.748228,-74.008461,62 Chelsea Piers,632,"Café, Coffee Shop, Australian Restaurant",
475,Barcade,40.744236,-73.994545,148 W 24th St,646,"Arcade, Bar, Burger Joint",
475,Yanni’s Coffee,40.739796,-73.999087,96 7th Ave,687,"Café, Coffee Shop, Restaurant",
475,Rubin Museum of Art,40.740078,-73.99787,150 W 17th St,693,Art Museum,
476,Muncan Food Corporation,40.757882,-73.916102,4309 Broadway,33,Food and Beverage Service,
476,Retro Pizza Cafe,40.758368,-73.91813,4102 Broadway,148,Pizzeria,
476,Villa Brazil Cafe Grill,40.755184,-73.918141,4316 34th Ave,296,Brazilian Restaurant,
476,DiWine,40.760809,-73.915601,4115 31st Ave,341,"Wine Bar, BBQ Joint, New American Restaurant",
476,Deals,40.752754,-73.910056,3263 Steinway St,306,"Department Store, Discount Store",
476,Northstar Mitsubishi,40.754104,-73.916134,4605 Northern Blvd,398,Used Car Dealership,
476,Point Brazil,40.761726,-73.917645,3801 31st Ave,454,Brazilian Restaurant,
476,Heart Of Gold,40.761655,-73.918298,3714 31st Ave,463,Beer Bar,
476,Pye Boat Noodle,40.760326,-73.921611,3513 Broadway,515,Thai Restaurant,
476,Brooklyn Bagel & Coffee Co.,40.76048,-73.921923,3505 Broadway,538,"Sandwich Spot, Bagel Shop, Bakery",
476,Astoria Bier & Cheese,40.760461,-73.922621,3414 Broadway,589,"Bar, Deli, Sandwich Spot",
476,Mar's,40.758371,-73.924114,3421 34th Ave,635,"Cocktail Bar, New American Restaurant, Seafood Restaurant",
476,TDF Costume Collection,40.756961,-73.92441,3412 36th St,642,Costume Store,
476,Museum of the Moving Image,40.756325,-73.92395,3601 35th Ave,646,Museum,
476,Sorriso Italian Pork Store,40.762156,-73.911589,4416 30th Ave,663,"Italian Restaurant, Sandwich Spot, Meat and Seafood Store",
476,Milkflower,40.762886,-73.920703,3412 31st Ave,682,"Pizzeria, Italian Restaurant",
476,Il Bambino,40.762882,-73.920878,3408 31st Ave,686,"Deli, Italian Restaurant, Sandwich Spot",
476,Comfortland,40.76381,-73.91436,4009 30th Ave,684,"Coffee Shop, Sandwich Spot",
476,Kinship Coffee,40.763631,-73.915008,3005 Steinway St,669,"Coffee Shop, Restaurant",
476,Food Bazaar Supermarkets,40.752184,-73.921434,4202 Northern Blvd,691,Grocery Store,
476,Enthaice Thai Kitchen,40.763139,-73.921368,3320 31st Ave,713,Thai Restaurant,
476,Lockwood,40.76075,-73.923942,3215 33rd St,716,Gift Store,
476,Gian Piero Bakery,40.762328,-73.911202,4417 30th Ave,668,"Bakery, Restaurant",
476,The Wolfhound,40.763832,-73.91554,3814 30th Ave,707,"Cocktail Bar, Lounge, American Restaurant",
476,Max Bratwurst und Bier,40.761083,-73.90932,4702 30th Ave,722,German Restaurant,
476,Tacuba Cantina Mexicana,40.75588,-73.924457,3501 36th St,688,"Tex-Mex Restaurant, South American Restaurant",
476,Frank Sinatra School of the Arts,40.756132,-73.925122,3512 35th Ave,702,High School,
476,BJ's Wholesale Club,40.752038,-73.916755,3460 48th St,632,"Department Store, Discount Store",
476,La Choza del Gordo,40.753018,-73.922514,4105 Northern Blvd,726,"Colombian Restaurant, Tapas Restaurant",
476,Tobacco N Vape,40.763139,-73.921368,3318 31st Ave,746,Tobacco Store,
476,Off the Vine,40.76228,-73.910982,4421 30th Ave,674,Liquor Store,
